filename,frame,actual_kam,predicted_kam
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,12,0.8536422,1.0176052
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,13,0.91775966,1.0141357
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,14,0.9473853,0.9991299
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,15,0.9550483,1.1227913
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,16,0.9651172,1.2192746
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,17,0.98216486,1.2797921
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,18,0.99526423,1.2099924
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,19,0.99951667,1.1156244
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,20,0.99448216,1.1285883
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,21,0.97488743,1.0884409
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,22,0.9412592,1.0730762
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,23,0.8983387,1.0415293
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,24,0.85671073,0.9699191
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,25,0.8230553,0.91264516
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,26,0.7892587,0.8462268
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,27,0.7430525,0.7734073
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,28,0.68425196,0.71261305
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,29,0.6219811,0.6530472
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,30,0.56280583,0.60535145
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,31,0.5114793,0.56490207
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,32,0.47002462,0.5271345
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,33,0.43942192,0.5015918
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,34,0.41893,0.4833441
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,35,0.4044919,0.47012538
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,36,0.389098,0.4782645
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,37,0.3697487,0.48847407
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,38,0.35118747,0.4975432
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,39,0.33948818,0.50398576
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,40,0.3340817,0.5072108
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,41,0.32653058,0.5148086
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,42,0.31011888,0.5428954
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,43,0.28765553,0.5571432
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,44,0.2670979,0.58027446
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,45,0.25277817,0.60351986
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,46,0.2445194,0.63347465
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,47,0.24414575,0.65309733
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,48,0.253192,0.68191
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,49,0.27041563,0.71803516
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,50,0.28709233,0.6913276
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,51,0.28288555,0.64396477
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,52,0.23928833,0.6756893
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,53,0.15758672,0.66336447
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,54,0.051471453,0.58322734
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,55,-0.069833435,0.42569593
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,56,-0.2038174,0.099927984
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,57,-0.3445411,-0.12320817
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,58,-0.47529423,-0.33423984
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,59,-0.56606436,-0.45352644
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,60,-0.5822648,-0.53885394
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,61,-0.52044797,-0.592355
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,62,-0.45321918,-0.5927045
L_1cdb513a-7049-46e7-8a31-6c752ec30000_model.csv,63,-0.45829272,-0.61524713
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,0,0.50900036,-0.45270914
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,1,0.82475185,-0.4821474
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,2,0.9584604,-0.52297175
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,3,0.71517825,-0.5539416
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,4,0.448071,-0.5794979
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,5,0.5259625,-0.57652354
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,6,1.0372665,-0.32607138
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,7,1.7102766,0.34337127
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,8,2.2685602,2.0237896
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,9,2.8088756,3.2372842
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,10,3.5159736,3.867699
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,11,4.2875423,4.358349
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,12,4.916564,4.766691
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,13,5.3293333,5.1872616
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,14,5.5352716,5.4533186
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,15,5.5706167,5.5475774
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,16,5.4733152,5.830121
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,17,5.2933397,5.739027
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,18,5.1063423,5.6468496
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,19,4.9731126,5.5639143
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,20,4.907758,5.5699186
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,21,4.8852816,5.4596195
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,22,4.867678,5.297897
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,23,4.8265276,5.1699643
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,24,4.7511597,5.0479393
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,25,4.6464467,4.9503555
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,26,4.5257363,4.836176
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,27,4.4074826,4.7905083
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,28,4.311024,4.7569957
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,29,4.2514353,4.7008905
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,30,4.2382913,4.6316347
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,31,4.2735877,4.5148673
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,32,4.3570237,4.444019
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,33,4.484164,4.351491
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,34,4.6354923,4.2395678
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,35,4.770563,4.198881
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,36,4.8484044,4.285106
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,37,4.8706455,4.3460894
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,38,4.8695674,4.3308525
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,39,4.8771973,4.259335
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,40,4.907134,4.1597505
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,41,4.944295,4.0764685
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,42,4.9640064,4.087754
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,43,4.9628553,4.1103015
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,44,4.950157,4.2618093
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,45,4.931565,4.561803
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,46,4.902966,4.6799374
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,47,4.8322845,4.5795803
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,48,4.680778,4.461405
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,49,4.4216237,4.1861153
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,50,4.045918,3.8743756
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,51,3.5581863,3.5241816
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,52,2.9591496,3.2340653
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,53,2.255384,2.8252563
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,54,1.4920294,2.2072446
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,55,0.772098,1.559008
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,56,0.2263079,1.0299436
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,57,-0.09252805,0.32044804
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,58,-0.2637341,-0.021011062
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,59,-0.3920602,-0.42973745
L_1e695668-5a12-491a-a095-cfec2b206dea_model.csv,60,-0.52015275,-0.79480034
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,0,0.12137171,-0.4477145
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,1,0.18224731,-0.45790464
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,2,0.25585333,-0.4906729
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,3,0.270017,-0.6005208
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,4,0.26999876,-0.66135454
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,5,0.5580503,-0.724027
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,6,1.3773292,-0.33088744
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,7,2.5076106,0.94152826
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,8,3.3830245,2.3882518
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,9,3.8078287,3.3776522
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,10,4.0676265,3.7683985
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,11,4.3169103,4.1477227
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,12,4.5470543,4.4152703
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,13,4.8017335,4.6220026
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,14,5.034237,4.6430836
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,15,5.1264863,4.532774
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,16,5.04834,4.5413513
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,17,4.8966656,4.3751426
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,18,4.7752275,4.253458
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,19,4.6893854,4.188366
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,20,4.58954,4.094982
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,21,4.4502625,4.079029
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,22,4.2918873,4.0709853
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,23,4.150256,3.9627109
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,24,4.0315127,3.6486003
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,25,3.9129987,3.362525
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,26,3.7678082,3.2144096
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,27,3.594194,3.1193936
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,28,3.4204857,3.0192244
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,29,3.284103,2.9022057
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,30,3.1959367,2.8017962
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,31,3.144661,2.7169852
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,32,3.1273453,2.694096
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,33,3.156481,2.7001348
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,34,3.2241783,2.7304993
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,35,3.28861,2.7701766
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,36,3.303519,2.820277
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,37,3.260786,2.8800702
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,38,3.2047858,2.9517496
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,39,3.1954248,3.0604641
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,40,3.2596035,3.2316644
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,41,3.380412,3.3664734
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,42,3.5323336,3.4635744
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,43,3.7116842,3.571417
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,44,3.926531,3.7120697
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,45,4.178339,3.8760843
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,46,4.4385953,3.906938
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,47,4.6581607,4.043437
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,48,4.8181543,4.250061
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,49,4.9331794,4.4272356
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,50,5.0171037,4.480037
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,51,5.0678735,4.5490675
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,52,5.0633254,4.5316687
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,53,4.9810195,4.426801
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,54,4.821002,4.367459
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,55,4.5959826,4.1928773
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,56,4.308179,3.857108
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,57,3.934015,3.6087062
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,58,3.4486976,3.2874103
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,59,2.867377,2.7562225
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,60,2.2369103,2.0697014
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,61,1.5922347,1.2352183
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,62,0.9508599,0.5260252
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,63,0.3527044,-0.102511354
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,64,-0.12135465,-0.42176938
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,65,-0.4028518,-0.64608043
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,66,-0.48109058,-0.63306886
L_1f3034b1-b94f-475f-957c-bf8bcee5bc95_model.csv,67,-0.42137936,-0.6962008
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,0,0.013157175,-0.075254776
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,1,0.09811377,-0.09008571
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,2,0.13206095,-0.14065886
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,3,0.08286011,-0.17773312
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,4,0.035145774,-0.069188364
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,5,0.16358347,0.25176218
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,6,0.590027,0.9497026
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,7,1.2710199,1.2961695
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,8,1.948619,1.5065023
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,9,2.385702,2.7015414
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,10,2.6337874,3.0426552
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,11,2.8892062,3.418122
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,12,3.1974723,3.7459185
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,13,3.4793885,3.8483605
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,14,3.6929839,3.8993165
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,15,3.8480422,4.000713
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,16,3.9432645,4.165521
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,17,3.9542494,4.2543154
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,18,3.8821485,4.2858334
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,19,3.780243,4.3207846
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,20,3.6986337,4.295191
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,21,3.639211,4.211917
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,22,3.5936966,4.161197
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,23,3.5753193,4.192606
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,24,3.5860877,4.124554
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,25,3.608658,4.103894
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,26,3.6242101,4.0995193
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,27,3.6151445,4.060038
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,28,3.561037,3.9503746
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,29,3.458905,3.818236
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,30,3.3323917,3.756357
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,31,3.2067444,3.58773
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,32,3.0985293,3.418545
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,33,3.0137804,3.4022098
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,34,2.9527826,3.448842
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,35,2.9239817,3.421251
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,36,2.928933,3.4269025
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,37,2.9606571,3.445603
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,38,3.013367,3.5182397
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,39,3.08782,3.6193252
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,40,3.1889088,3.7422962
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,41,3.3243694,3.9158475
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,42,3.5273836,4.192081
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,43,3.8381205,4.5873804
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,44,4.2116466,5.0079317
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,45,4.538467,5.2712173
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,46,4.784751,5.4558063
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,47,4.9860325,5.702075
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,48,5.180454,5.9804964
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,49,5.3950825,6.158762
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,50,5.62423,6.249012
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,51,5.8431993,6.309808
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,52,6.024834,6.3732157
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,53,6.146249,6.4234376
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,54,6.1938796,6.4260554
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,55,6.1748037,6.3667436
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,56,6.1048193,6.240258
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,57,5.9924994,6.057809
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,58,5.832264,5.769205
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,59,5.5906844,5.4230175
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,60,5.2330747,5.1197915
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,61,4.7426815,4.782215
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,62,4.1128216,4.3918347
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,63,3.3692343,3.7665665
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,64,2.5587633,2.6799197
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,65,1.7250035,1.4078647
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,66,0.95480144,0.77649873
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,67,0.3397366,0.23236585
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,68,-0.082361855,-0.3941728
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,69,-0.2817883,-0.6855905
L_1ffdf709-fc55-4669-b9cf-369fe5cdfd0f_model.csv,70,-0.26912907,-0.81065774
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,0,0.31180987,-0.2045356
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,1,0.421999,-0.2289123
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,2,0.45124748,-0.15648258
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,3,0.48749247,-0.12959287
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,4,0.73177606,0.16148576
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,5,1.306989,0.82267755
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,6,2.1552105,1.7367138
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,7,3.1018412,2.5554693
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,8,3.985258,3.239148
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,9,4.707966,4.1866474
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,10,5.243349,4.7215786
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,11,5.6193013,4.953048
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,12,5.86875,5.102748
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,13,6.0115104,5.1704717
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,14,6.0461173,5.076048
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,15,5.9758267,4.926341
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,16,5.810546,4.774115
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,17,5.5591307,4.675297
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,18,5.233968,4.499511
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,19,4.8721695,4.3134856
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,20,4.5312753,4.191866
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,21,4.256551,4.093663
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,22,4.059682,3.7896059
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,23,3.911736,3.4455526
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,24,3.7648673,3.0902617
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,25,3.5852706,2.559384
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,26,3.369489,2.3321388
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,27,3.1440506,2.2649643
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,28,2.938527,2.2135327
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,29,2.7680862,2.1821384
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,30,2.6377254,2.1249108
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,31,2.5523422,2.0718448
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,32,2.524549,2.0683832
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,33,2.5655186,2.1004705
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,34,2.6661448,2.1423833
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,35,2.795178,2.1930737
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,36,2.917272,2.3146386
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,37,3.0167835,2.4920173
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,38,3.102505,2.6855054
L_22d49844-2d73-47bc-8894-4f2433cbfaca_model.csv,39,3.1897795,2.8202188
